reviewerID,asin,reviewText,reviewTextNormalized_cleantext,word_count
A301B6L3TCD7WL,B00CYDG79E,"It looks nice, pours a little fast, for plastic, it doesnt look too cheap. I find it especially handy for quick pours. Id buy this product again and the line. Oh, and it has two pour settings although its a little hard to get that first one since the tendency is just to push until it stops. The stainless steel look is a nice touch. I dropped it once without damaging anything which is always a plus in a kitchen.","it looks nice, pours a little fast, for plastic, it doesnt look too cheap. i find it especially handy for quick pours. id buy this product again and the line. oh, and it has two pour settings although its a little hard to get that first one since the tendency is just to push until it stops. the stainless steel look is a nice touch. i dropped it once without damaging anything which is always a plus in a kitchen.",80.0
A16223J4WF5GQK,B00GRS8A7Y,"Even better in person than online! Vivid colors, without going over the top, very nice barefoot feel, and nicely finished. I have in in my library and it's the perfect bit of pop for that room.","even better in person than online! vivid colors, without going over the top, very nice barefoot feel, and nicely finished. i have in in my library and it's the perfect bit of pop for that room.",36.0
AXXJAJ2HQT5XM,B01C5QYOVC,Best pencil sharpener I've ever owned. I use this for graphite and colored pencils and each time it comes out perfect. I used on charcoal pencils but I'm unable to get a sharp tip.,best pencil sharpener i've ever owned. i use this for graphite and colored pencils and each time it comes out perfect. i used on charcoal pencils but i'm unable to get a sharp tip.,34.0
A1TUOS9OP19ZX0,B0028LN3AS,"RARE FIND! Excellent service. Great packaging, long tube, secured, no tears, no damage. You will LOVE this poster. I host live music concerts in my home. Guests get a kick out of reading the 'Who's Who' attendees of Woodstock. I will definitely order again from Poster Revolution.","rare find! excellent service. great packaging, long tube, secured, no tears, no damage. you will love this poster. i host live music concerts in my home. guests get a kick out of reading the 'who's who' attendees of woodstock. i will definitely order again from poster revolution.",47.0
A3B9ZRGV96W8WF,B001T5UYGA,"Way smaller then expected, I did read reviews and already expected small but this was tiny, definitely can't use this myself.","way smaller then expected, i did read reviews and already expected small but this was tiny, definitely can't use this myself.",21.0
A33VUN5OKXWMP7,B0067FQW0Y,"with the ""flip over"" holder, you can really load it up - great capacity.  The weighted holder is heavy enough to keep the paper in place but light enough that you don;t drag out more than you want by mistake. I attached some felt ""feet"" underneath (glue-ons)so the table won't scratch. Great buy for the price.","with the ""flip over"" holder, you can really load it up - great capacity. the weighted holder is heavy enough to keep the paper in place but light enough that you don;t drag out more than you want by mistake. i attached some felt ""feet"" underneath (glue-ons)so the table won't scratch. great buy for the price.",56.0
A1L84WP1CVX1JL,B0043E2UJ8,"I bought this along with Fit & Fresh Cool Coolers Slim Lunch Ice Packs. I line the bottom with two of the ice packs and stack my lunch on top. The ice packs fit perfectly along the bottom and the lunch tote is roomy enough to hold a frozen dinner still in the box. I often take salads to work and have something similar to Oggi Chill To Go Food Container with Fork, Spoon and Removable Freezer Pack that I pack them in. I still have lots of room left over for a piece of fruit or a snack for the day.
I love the size of this lunch tote. It has a very roomy interior which has been very easy to clean and it isn't cumbersome to carry to and from work. It has already paid for itself several times over since I don't have to spend extra money everyday for drive thru food.","i bought this along with fit & fresh cool coolers slim lunch ice packs. i line the bottom with two of the ice packs and stack my lunch on top. the ice packs fit perfectly along the bottom and the lunch tote is roomy enough to hold a frozen dinner still in the box. i often take salads to work and have something similar to oggi chill to go food container with fork, spoon and removable freezer pack that i pack them in. i still have lots of room left over for a piece of fruit or a snack for the day.
i love the size of this lunch tote. it has a very roomy interior which has been very easy to clean and it isn't cumbersome to carry to and from work. it has already paid for itself several times over since i don't have to spend extra money everyday for drive thru food.",155.0
A2V41D03BVUW79,B0012Q32JM,"Good pan for something thicker, like maybe a cake mix or cheesecake, which is what it was made for. I got it for lasagna in my Instant Pot as it was recommended by a blogger who loved it for that. Mine did leak, but only a little and it was fine. The lasagna was amazing by the way. My BIGGEST complaint with this pan (and other baking or glassware products) is they put very sticky stickers on them and they are very hard to remove the residue left over. The one on the side of the pan (big red on in the ad pic) came off cleanly but there was one on the removable bottom that left a very sticky blob. I scrubbed, scraped, tried coconut oil and baking soda and it is still there. I believe you can probably turn the insert piece over, but not sure if it's the same.","good pan for something thicker, like maybe a cake mix or cheesecake, which is what it was made for. i got it for lasagna in my instant pot as it was recommended by a blogger who loved it for that. mine did leak, but only a little and it was fine. the lasagna was amazing by the way. my biggest complaint with this pan (and other baking or glassware products) is they put very sticky stickers on them and they are very hard to remove the residue left over. the one on the side of the pan (big red on in the ad pic) came off cleanly but there was one on the removable bottom that left a very sticky blob. i scrubbed, scraped, tried coconut oil and baking soda and it is still there. i believe you can probably turn the insert piece over, but not sure if it's the same.",152.0
A2B9EK89UHJ3B2,B018ABEON4,"Desk has plenty of space and looks great. Problem with lower door, can't seem to get it lined up to close. Will try again . If door would close this would be a five star item.","desk has plenty of space and looks great. problem with lower door, can't seem to get it lined up to close. will try again . if door would close this would be a five star item.",36.0
A2D2QJ3CUJVL75,B00AYULZEQ,"3 Gauge is a little thinner than I care for, and since this wasn't mold resistant we had to replace it within 8 months.  Price is fine for the length of time it was usable.  Better to buy and higher gauge (thickness) and look for mold resistance.","3 gauge is a little thinner than i care for, and since this wasn't mold resistant we had to replace it within 8 months. price is fine for the length of time it was usable. better to buy and higher gauge (thickness) and look for mold resistance.",47.0
A2MHLX3OUWG1O2,B00JFFSSL4,"This mattress cover is incredible! It is thick and adds a great feel to the mattress.  It is easy to put on and stays put.  It is not a standard thin cover, but more like a built in feather bed.","this mattress cover is incredible! it is thick and adds a great feel to the mattress. it is easy to put on and stays put. it is not a standard thin cover, but more like a built in feather bed.",40.0
A1RBRXPFQ2MMEU,B003SYZMQC,"Im selling my house and am pleasantly surprised at the quality for the $. Nap is low but still soft and the design doesn't compete with my furniture. I purchased the 7.8 by 10.4 which covers most of my dining room. No problem with ripples...unroll, let rug relax while placing heavy objects on ends that curl due to tight rolling.
Note: cannot discern blue even pale blue in center of this rug as others have mentioned, more pale grey so I don't suggest matching this for blue tone.","im selling my house and am pleasantly surprised at the quality for the $. nap is low but still soft and the design doesn't compete with my furniture. i purchased the 7.8 by 10.4 which covers most of my dining room. no problem with ripples...unroll, let rug relax while placing heavy objects on ends that curl due to tight rolling.
note: cannot discern blue even pale blue in center of this rug as others have mentioned, more pale grey so i don't suggest matching this for blue tone.",88.0
A1N7J64QSFA3GE,B00EP05OAM,"Don't wash this in the washing machin as it states the backing all falls apart.  We bought this runner March 1, 2015.  We washed it today May 2, 2051 on gentle cycle and were going to hang dry.  The rubber all flaked off of it.  Very sad because we really loved this runner until it got washed.","don't wash this in the washing machin as it states the backing all falls apart. we bought this runner march 1, 2015. we washed it today may 2, 2051 on gentle cycle and were going to hang dry. the rubber all flaked off of it. very sad because we really loved this runner until it got washed.",57.0
AMOLLZOXHPI82,B00519S3HM,"This is a great idea, but the mechanics of installation were so difficult, I had to hire someone to help. Then the seat cracked after about 14 months of occasional use by frail, 140 pound woman.","this is a great idea, but the mechanics of installation were so difficult, i had to hire someone to help. then the seat cracked after about 14 months of occasional use by frail, 140 pound woman.",36.0
A22S0E8MT6SOUN,B00CLD39C0,"My first bad Rowenta.  The steam flow is eratic, it is way too big and heavy.  The worst of it is the control for heat control is between handle and iron so your hand is always changing the temperature  and the steam surge control is on the handle and gets engaged accidentally.

2 years later, it began changing fabric heat from wool to linen and back again.  I was sure I had changed the dial but not so.  It scorched a brand new white shirt front and melted my ironing board cover.  A fire hazard for sure.","my first bad rowenta. the steam flow is eratic, it is way too big and heavy. the worst of it is the control for heat control is between handle and iron so your hand is always changing the temperature and the steam surge control is on the handle and gets engaged accidentally.
2 years later, it began changing fabric heat from wool to linen and back again. i was sure i had changed the dial but not so. it scorched a brand new white shirt front and melted my ironing board cover. a fire hazard for sure.",97.0
ACSJZYDIO1LKT,B0032AM7OW,"I am glad that I bought these for making my own healthy chocolates.  They work beautifully and are just the right size for what I needed.  They are small and hold their shape well, clean up easily and are pretty!","i am glad that i bought these for making my own healthy chocolates. they work beautifully and are just the right size for what i needed. they are small and hold their shape well, clean up easily and are pretty!",40.0
AQIBFWWA8UWKF,B01DF4JQL6,I found this apron to be stylish as well as comfortable and I like the color and design of the apron.,i found this apron to be stylish as well as comfortable and i like the color and design of the apron.,21.0
A3W223O8IJB2LU,B005OT11B4,"The fabric of these covers is very nice, soft and pliable, unlike some other waterproof mattress covers, yet sturdy and well made.  I would recommend them.","the fabric of these covers is very nice, soft and pliable, unlike some other waterproof mattress covers, yet sturdy and well made. i would recommend them.",26.0
A3NJNQNG350JGV,B000GLNN66,Great cannoli forms that I am happy I found after my previous set rusted and discolored.  These are actually stainless steel and look like new after I made 40 cannoli shells and ran them through the dishwasher. Glad I found them.,great cannoli forms that i am happy i found after my previous set rusted and discolored. these are actually stainless steel and look like new after i made 40 cannoli shells and ran them through the dishwasher. glad i found them.,41.0
A10LRK2U3JWRJ,B000I6JZWA,I needed another chop wizard for the motorhome and so this fit the bill perfectly and the price was right.,i needed another chop wizard for the motorhome and so this fit the bill perfectly and the price was right.,20.0
A1GRKX99EFHS3C,B00IWOJSAY,I like the versatility in this coffee maker. The only thing was the k cup feature as cool as it sounds make the coffee have a plastic flavor. Seems it gets too hot and sometimes slightly melts the k cup. We don't use that feature anymore really. We use the other attachment for single cup using ground coffee instead. Tastes much better.,i like the versatility in this coffee maker. the only thing was the k cup feature as cool as it sounds make the coffee have a plastic flavor. seems it gets too hot and sometimes slightly melts the k cup. we don't use that feature anymore really. we use the other attachment for single cup using ground coffee instead. tastes much better.,62.0
A1EM4OZ9PYRYPN,B00H1QWD6A,"We liked these so much for storing out shoes that we bought two more of them. They look very nice, not cheap or flimsy at all.  I do wish they gave just a little more space between each shelf so my high heels fit better, but other than that, we love them.","we liked these so much for storing out shoes that we bought two more of them. they look very nice, not cheap or flimsy at all. i do wish they gave just a little more space between each shelf so my high heels fit better, but other than that, we love them.",52.0
A1V0KNYX2FKO2X,B01F67C70W,I love mine.  It keeps drink very cold or very hot.  I only wish the 17 oz Mira bottle had the same kind of lid as this 40 oz.,i love mine. it keeps drink very cold or very hot. i only wish the 17 oz mira bottle had the same kind of lid as this 40 oz.,29.0
A1OVJJU08O6BJH,B0053UNMHA,"Not cheap in price but made very cheap.
Was trying to replace one that I lost that was actually like the good regular size tongs but only small.
This one is very cheesy and the opening mechanism does not keep the tongs open.
Would not recommend.","not cheap in price but made very cheap.
was trying to replace one that i lost that was actually like the good regular size tongs but only small.
this one is very cheesy and the opening mechanism does not keep the tongs open.
would not recommend.",46.0
A28VIMG9J06BLP,B0009ETS0A,This is a great little device. I like it a lot. Easy to rinse and keep clean. Not for large items in the microwave but I have a cover for those.,this is a great little device. i like it a lot. easy to rinse and keep clean. not for large items in the microwave but i have a cover for those.,31.0
A3GMVCTJTHYG1F,B01D3CN72Y,"As long as you are not in a rush the Knox K-cup brewer could be the one for you.

It makes a really hot cup of coffee (would be perfect for hot tea too). But takes just under 3 min to brew one cup.

The method is simple like most single cup brewers without a water without water holding tanks. Open the top (by turning lock knob on top). Pour cup of water in, place k-cup in, close top, push button on side and wait.

It is pretty small so if you have a space issue this would be ideal. You can not fit a tall travel mug under to brew directly into that - mine wouldn't fit with or without the little stand that the mug sits on. So for that I removed 1 star.

Overall great brewer if your patient.","as long as you are not in a rush the knox k-cup brewer could be the one for you.
it makes a really hot cup of coffee (would be perfect for hot tea too). but takes just under 3 min to brew one cup.
the method is simple like most single cup brewers without a water without water holding tanks. open the top (by turning lock knob on top). pour cup of water in, place k-cup in, close top, push button on side and wait.
it is pretty small so if you have a space issue this would be ideal. you can not fit a tall travel mug under to brew directly into that - mine wouldn't fit with or without the little stand that the mug sits on. so for that i removed 1 star.
overall great brewer if your patient.",142.0
A2JLWWDC3OOGUP,B001HBCVX0,"This is the fastest, simplest, cleanest way to make great, clean and crisp espresso at home. Probably also the least expensive with the greatest taste results that can be had without using a high end espresso machine. Sometimes I use a Moka because I like its grittier, thicker texture and harsher flavor. I also have a Krups espresso maker that has a nice in-between result, but it and the Moka are both slower and messier to work with.

One possible downside with the AeroPress is that you may find you need to use a lot more coffee than you are used to using to generate the same strong, dark result. This is true of temperature controlled coffee making in general that doesn't use boiling water or steam. You get a much cleaner, crisper flavor but it takes more coffee to do it.","this is the fastest, simplest, cleanest way to make great, clean and crisp espresso at home. probably also the least expensive with the greatest taste results that can be had without using a high end espresso machine. sometimes i use a moka because i like its grittier, thicker texture and harsher flavor. i also have a krups espresso maker that has a nice in-between result, but it and the moka are both slower and messier to work with.
one possible downside with the aeropress is that you may find you need to use a lot more coffee than you are used to using to generate the same strong, dark result. this is true of temperature controlled coffee making in general that doesn't use boiling water or steam. you get a much cleaner, crisper flavor but it takes more coffee to do it.",142.0
A2K61MJBXBDHC3,B00S0EA67A,"Super cute but super tiny!! I eat a lot more than what fits in this bag. Only my smallest Tupperware containers will fit. Also if you don't have a fridge to store your lunch in I wouldn't get this, it's not very insulated. I'm a huge Jiji fan though, so I still love this thing.","super cute but super tiny!! i eat a lot more than what fits in this bag. only my smallest tupperware containers will fit. also if you don't have a fridge to store your lunch in i wouldn't get this, it's not very insulated. i'm a huge jiji fan though, so i still love this thing.",55.0
A35C7379BWVE2F,B0074V10JS,"Doesn't ruffle on my king size bed since the sizes are general, and takes two people to put on the bed at minimum. There's nothing wrong with it, but its definitely not the perfect bed skirt for my needs. Good otherwise though.","doesn't ruffle on my king size bed since the sizes are general, and takes two people to put on the bed at minimum. there's nothing wrong with it, but its definitely not the perfect bed skirt for my needs. good otherwise though.",42.0
A2VJ8H5IRPMJSM,B00ESAR0JW,The oven works great but the door handle lays flat in the open position and it is very difficult to raise without burning your fingers on the glass,the oven works great but the door handle lays flat in the open position and it is very difficult to raise without burning your fingers on the glass,28.0
A3BZLZ9HF9BGPN,B0195ZRPAI,"Great, realistic detail -- bought for my aspiring photographer sister-in-law. She loved it. Lid is a little tricky to screw off and on, but overall nice quality, and it really looks like a lens (similar to the one on my camera).","great, realistic detail -- bought for my aspiring photographer sister-in-law. she loved it. lid is a little tricky to screw off and on, but overall nice quality, and it really looks like a lens (similar to the one on my camera).",41.0
A27Y8SL7KLH3LZ,B00FP24UKE,"The outer pattern is a little rough at first, but after two to three cycles in a soft tumble dry they even out with the inside layer.","the outer pattern is a little rough at first, but after two to three cycles in a soft tumble dry they even out with the inside layer.",27.0
A34O5SP0U1FRDB,B00B05IBSW,"Purchased for our business. These glasses are sturdy, thick, and substantial in the hand. They are not going to chip or break easily. This was a good purchase.","purchased for our business. these glasses are sturdy, thick, and substantial in the hand. they are not going to chip or break easily. this was a good purchase.",28.0
AAX6FRNBEU9PK,B0009V1BT4,"I bought this after ruining many spatulas/spoons in the heat from the stove or the pot.

This works great and still is as new as when I bought it.

It has a very long handle which is great for stirring in large pots as you do not burn your wrist when stirring by hitting the edge of the pot.","i bought this after ruining many spatulas/spoons in the heat from the stove or the pot.
this works great and still is as new as when i bought it.
it has a very long handle which is great for stirring in large pots as you do not burn your wrist when stirring by hitting the edge of the pot.",59.0
A2E7KH5ENDO4VR,B00MJ7QL1E,"Bought this item as a gift for my husband and he loved it. Excellent quality, great package and good price. Also, great customer service. Would definitely buy again.","bought this item as a gift for my husband and he loved it. excellent quality, great package and good price. also, great customer service. would definitely buy again.",28.0
A1U3A5KRHMNV3Z,B005TOVXOY,this thing is a life saver i have such a bad back and awful nerve damage if not for this i couldn't sleep at night thanks for a wonderful product,this thing is a life saver i have such a bad back and awful nerve damage if not for this i couldn't sleep at night thanks for a wonderful product,30.0
A1WFCPA8OEZTG4,B001144POG,I gave this 5 stars because it was affordable and the embroidery pattern is already on there for you.  I plan to do these and give them as gifts someday!,i gave this 5 stars because it was affordable and the embroidery pattern is already on there for you. i plan to do these and give them as gifts someday!,30.0
A118P2HPVSTN7C,B004V4AR7C,"Wanted to love this Waterpik but the quad timer does not work consistently. Really wish the timer worked consistently so it would be effective for use; otherwise, you have to consistently watch the water tank and estimate when it is time to move to next quadrant","wanted to love this waterpik but the quad timer does not work consistently. really wish the timer worked consistently so it would be effective for use; otherwise, you have to consistently watch the water tank and estimate when it is time to move to next quadrant",46.0
A1WLFIY9XOIU1B,B0057FR7Y0,"This is our 4th thermos travel mug that I have purchased and cannot stop promoting this.  I have had days were the coffee was still hot 6 hours after I filled it.

It takes a few minutes to get used to the dispenser top, but its not a big deal
buy without hesitation.","this is our 4th thermos travel mug that i have purchased and cannot stop promoting this. i have had days were the coffee was still hot 6 hours after i filled it.
it takes a few minutes to get used to the dispenser top, but its not a big deal
buy without hesitation.",53.0
A2C9UXV3T2L69V,B00K6OTST4,"This is a lovely, quality mug, the picture does not do it full justice. It is on the large size, but not overly so. Bought as a gift, will buy again.","this is a lovely, quality mug, the picture does not do it full justice. it is on the large size, but not overly so. bought as a gift, will buy again.",31.0
A1I495QO85PCRF,B001J4IL84,"Super thin, it's thinner than my plastic liner curtain.  Color is quite a bit lighter than in the picture, its a very light baby blue.","super thin, it's thinner than my plastic liner curtain. color is quite a bit lighter than in the picture, its a very light baby blue.",25.0
AV0B6NGGOAISO,B0000VLN28,we have lobster and crab once every couple months so no real heavy use expected. Found this set on Amazon and thought for the cost how can you go wrong. Delivery was fast and the set exceeded my expectations in every way. Very happy with the overall quality,we have lobster and crab once every couple months so no real heavy use expected. found this set on amazon and thought for the cost how can you go wrong. delivery was fast and the set exceeded my expectations in every way. very happy with the overall quality,48.0
A1U1FMTSJAC7M7,B00QRGIR56,"If you're looking for a great sink protector that's colorful and fun, this is it!  We're using it in our Garden Shed Sink, along with their Dish Drainer and Mat and love all of them!  The Red is fun and helps hide stains of course.  Since I'm using it in a sink to clean garden pots, that's important.  I did have to cut it to make it fit since it has a center drain hole that has to match your sink, but that's so easy to do with these with standard scissors.  Things will get caught under it, so you need to lift it out to clean your sink, but it is GREAT for protecting it from scratches, etc.

I review hundreds of products I buy on Amazon and rely on reviews from others a lot too to make my purchase decisions.  I paid full price for this, like most items I buy on Amazon, but wrote this review so others will know of my experience. I only buy and review items I really need or want.  I only rate an item 5 stars if I would pay full price for it or be willing to give it as a gift.  I do give 1 star (since you can't give 0) to items which are so bad that I throw away, return for refund or wouldn't want even if free.  I try to mention all the pros and cons of products. I have no affiliation with this company or any company for products I review, and my reviews are always totally my own (including any photos/videos).  I hope my time spent reviewing this item helped in your decision.  If it did, please vote ""yes"" below!  Thanks!","if you're looking for a great sink protector that's colorful and fun, this is it! we're using it in our garden shed sink, along with their dish drainer and mat and love all of them! the red is fun and helps hide stains of course. since i'm using it in a sink to clean garden pots, that's important. i did have to cut it to make it fit since it has a center drain hole that has to match your sink, but that's so easy to do with these with standard scissors. things will get caught under it, so you need to lift it out to clean your sink, but it is great for protecting it from scratches, etc.
i review hundreds of products i buy on amazon and rely on reviews from others a lot too to make my purchase decisions. i paid full price for this, like most items i buy on amazon, but wrote this review so others will know of my experience. i only buy and review items i really need or want. i only rate an item 5 stars if i would pay full price for it or be willing to give it as a gift. i do give 1 star (since you can't give 0) to items which are so bad that i throw away, return for refund or wouldn't want even if free. i try to mention all the pros and cons of products. i have no affiliation with this company or any company for products i review, and my reviews are always totally my own (including any photos/videos). i hope my time spent reviewing this item helped in your decision. if it did, please vote ""yes"" below! thanks!",286.0
AF0JAD7KHKT6O,B01CZ8X8TO,Great product. Quality !  I purchased 5 of these after trying 1 out for a few months being used by teenagers everyday to lay on the floor always fluffy and has never gone flat!,great product. quality ! i purchased 5 of these after trying 1 out for a few months being used by teenagers everyday to lay on the floor always fluffy and has never gone flat!,34.0
A2MKX7GG4KGJHP,B01GICXDN4,"This mattress pad is great! Came in a small box saying 3lbs, and it rolled out nice, quick, with no smell! It's a lovely blue swirl as pictured. It was 2"" thick so I could put my mattress protector over it and then my sheets and all still fit my King just fine.","this mattress pad is great! came in a small box saying 3lbs, and it rolled out nice, quick, with no smell! it's a lovely blue swirl as pictured. it was 2"" thick so i could put my mattress protector over it and then my sheets and all still fit my king just fine.",53.0
A3QYKG3L1HQE4T,B007VHT1UA,Buyer beware the product image appears darker and sharper than the actual throw. The material is soft and thin but not too thin! I was a bit disappointed with the design. Of course the material of the material affects the image but a part of me did wonder if I had accidentally purchased a used throw although it came packaged as a new item. The back of the throw is a mirror image of the front as pictured below.,buyer beware the product image appears darker and sharper than the actual throw. the material is soft and thin but not too thin! i was a bit disappointed with the design. of course the material of the material affects the image but a part of me did wonder if i had accidentally purchased a used throw although it came packaged as a new item. the back of the throw is a mirror image of the front as pictured below.,79.0
A1RRFY9IY47WMH,B00NA83RV8,"Perfect for my white sofas and grey wall. Feels so cozy and soft, and not thin. Colors are natural and trendy. Most satisfied quilted throw. Would love to purchase matching bed.blanket set.","perfect for my white sofas and grey wall. feels so cozy and soft, and not thin. colors are natural and trendy. most satisfied quilted throw. would love to purchase matching bed.blanket set.",32.0
A19KZYTHD5J1SF,B00FLYWNYQ,"Got this during Black Friday, have used it a total of three times since that time. Making ribs each time (have a few other recipes on the list to try next) and have to say this is my new favorite appliance in the house. Ordered when I was tired so did not realize this was the 8 quart size, so the price we paid made this an even greater deal than I would have originally thought.

Can't wait to try some of the other recipes I have found in it, word to the wise, if you have an android or iOS device download the Instant Pot app, there are a lot of really good recipes in there that turn out really really good.","got this during black friday, have used it a total of three times since that time. making ribs each time (have a few other recipes on the list to try next) and have to say this is my new favorite appliance in the house. ordered when i was tired so did not realize this was the 8 quart size, so the price we paid made this an even greater deal than i would have originally thought.
can't wait to try some of the other recipes i have found in it, word to the wise, if you have an android or ios device download the instant pot app, there are a lot of really good recipes in there that turn out really really good.",123.0
A3N5RHK0JJUJFU,B00TKCG0YE,It's hard to find coral colored party decorations. These were perfect! I paired coral with cobalt blue for a friends 40th birthday.,it's hard to find coral colored party decorations. these were perfect! i paired coral with cobalt blue for a friends 40th birthday.,22.0
A3O9RP8OVCINXN,B013I5B38G,"Love it,  you just turn it and you see the temperature and alarm and timer and there's a light on it it.. gets dim at night or turn off.. med size.","love it, you just turn it and you see the temperature and alarm and timer and there's a light on it it.. gets dim at night or turn off.. med size.",31.0
A32XGYDA14KT13,B016J36HGM,"I too, like some of the other reviewers, expected that this would come and be ready to hang.  However when I carefully read the description it does say that it is ready to frame and not ready to hang.  My bad!
This is a very lovely picture and the colors are almost identical to what you see on your screen.
It comes wrapped nicely in a cardboard tube and then rolled in paper for additional protection.
This is not anything like my decor, which is Southwestern.  But in the right room this would look great.
Recommended for the right room","i too, like some of the other reviewers, expected that this would come and be ready to hang. however when i carefully read the description it does say that it is ready to frame and not ready to hang. my bad!
this is a very lovely picture and the colors are almost identical to what you see on your screen.
it comes wrapped nicely in a cardboard tube and then rolled in paper for additional protection.
this is not anything like my decor, which is southwestern. but in the right room this would look great.
recommended for the right room",100.0
A2CLF64FPGULKW,B000638D32,"Cuts bread, meat, fresh spices,cheese & lots more with ease. Love it, everyone should have one in there home. Great!","cuts bread, meat, fresh spices,cheese & lots more with ease. love it, everyone should have one in there home. great!",20.0
A2TGOA636BNYUW,B00JRB3ZNC,"Awesome so far, really sticks to the carpet, I gust have to get used to switching between floors and tools","awesome so far, really sticks to the carpet, i gust have to get used to switching between floors and tools",20.0
A28R23H711G4II,B000NRPPCI,"I purchased one for the wood stove and one for the fire-pit. They look nice and work perfectly. I also had ordered the Bellows from Panacea, they're so nice looking, I have them hanging on the wall behind the wood stove, they are functional decorations.","i purchased one for the wood stove and one for the fire-pit. they look nice and work perfectly. i also had ordered the bellows from panacea, they're so nice looking, i have them hanging on the wall behind the wood stove, they are functional decorations.",45.0
A1LMBDC072QGAA,B007B7HM1A,"Colors are vibrant.  They wash and dry easily, come out of the dryer ready to be hung.  Perfect for over my kitchen windows.","colors are vibrant. they wash and dry easily, come out of the dryer ready to be hung. perfect for over my kitchen windows.",23.0
A366U8IVKWVBBZ,B00FM8F7SA,"Sharp, sturdy and functional.  Previously went through 2 other can openers that were purchased through a big box store that were made overseas.","sharp, sturdy and functional. previously went through 2 other can openers that were purchased through a big box store that were made overseas.",23.0
A20Y0T12ZM3X50,B01G81G4WC,"I bought this blanket due to the reviews, and its soo comfortable! It is Down Alternative which I didn't pay attention to when I purchased, but I notice no difference in warmth. Plus, if you have allergies/ are Vegan this is a much better option.","i bought this blanket due to the reviews, and its soo comfortable! it is down alternative which i didn't pay attention to when i purchased, but i notice no difference in warmth. plus, if you have allergies/ are vegan this is a much better option.",45.0
AJTAOSDGQ1B6B,B000ND38US,"I have had Strand Gourmet Settings for years.  The set that I have had all these years is simply awesome.  I get compliments on it all the time. The sets that I purchased to replace pieces that have been lost (how do you lose only forks??) and to have a few extra settings for a huge family, just isn't the same.  The forks are much smaller, and the weight isn't as nice as what I had.  Ultimately, the quality is still very nice, and the company is FANTASTIC, I'm just partial to the heavier weight flatware.","i have had strand gourmet settings for years. the set that i have had all these years is simply awesome. i get compliments on it all the time. the sets that i purchased to replace pieces that have been lost (how do you lose only forks??) and to have a few extra settings for a huge family, just isn't the same. the forks are much smaller, and the weight isn't as nice as what i had. ultimately, the quality is still very nice, and the company is fantastic, i'm just partial to the heavier weight flatware.",96.0
ARC28NOTOR4GQ,B001UFX61O,"5 stars for design - 1 star for Quality = 2 stars.
Old outdoor line broke last week after 18 years. This one had advantage, can move indoors on wet days and light enough for wife to move by herself.
Arrived with no visible damage to packaging, yet one plastic line tensioner/anchor arrived broken.
Upon assembling, was dismayed to discover that the factory was so sloppy, that both cross-braces were useless! Four of the PEM-nuts (clinch nuts) were never clinched, and slid right out of the holes. At least one of the remaining nuts was only half-clinched. (see photos)
I'm not going to return this. I used some epoxy to try to glue the nuts in. It's too much hassle to shlep the very long 25 pound box back to UPS or whatever (I never read the return policy).
I just hope I get one season out of this fairly expensive product before the re-enforced plastic main brackets crack. We will treat it gently and hope for the best.","5 stars for design - 1 star for quality = 2 stars.
old outdoor line broke last week after 18 years. this one had advantage, can move indoors on wet days and light enough for wife to move by herself.
arrived with no visible damage to packaging, yet one plastic line tensioner/anchor arrived broken.
upon assembling, was dismayed to discover that the factory was so sloppy, that both cross-braces were useless! four of the pem-nuts (clinch nuts) were never clinched, and slid right out of the holes. at least one of the remaining nuts was only half-clinched. (see photos)
i'm not going to return this. i used some epoxy to try to glue the nuts in. it's too much hassle to shlep the very long 25 pound box back to ups or whatever (i never read the return policy).
i just hope i get one season out of this fairly expensive product before the re-enforced plastic main brackets crack. we will treat it gently and hope for the best.",169.0
A2EWPA3KTOTBBD,B016CGNCB4,"These seem to be just what we need to protect our AC unit from blowing debris. They fit perfect.
Minor problem: the nibs on the ends of the hooks fall off too easily.","these seem to be just what we need to protect our ac unit from blowing debris. they fit perfect.
minor problem: the nibs on the ends of the hooks fall off too easily.",33.0
AU0OOIV0F6Z6O,B00BF1PBWK,"Great buy for a Memory Foam a little to soft for me but also purchased a full lx base box and that took care of the softness...been a long time since i could sleep with such comfort. I'm glad I switched to memory foam over a spring mattress if you haven't your missing out.

Shipping was good mattress came rolled up in a box open it and it took about a 1 hr before it expanded didn't really go to 7 inched rather it expanded to 6.5 no big deal still happy with it.
Also just a tip don't open it until you are ready to put it down on you base as can be bulky to move around","great buy for a memory foam a little to soft for me but also purchased a full lx base box and that took care of the softness...been a long time since i could sleep with such comfort. i'm glad i switched to memory foam over a spring mattress if you haven't your missing out.
shipping was good mattress came rolled up in a box open it and it took about a 1 hr before it expanded didn't really go to 7 inched rather it expanded to 6.5 no big deal still happy with it.
also just a tip don't open it until you are ready to put it down on you base as can be bulky to move around",119.0
ADB491O3DM6XX,B000OP623U,Everything i hoped for.  Very easy to put together. One thing you have expect is a very messy clean up.,everything i hoped for. very easy to put together. one thing you have expect is a very messy clean up.,20.0
A3BSPUFNVZFGR2,B00CGMBDGK,Bought this for my mother who has had back pain a long time. She says she is sleeping better than ever. My only request would be to include some kind of protective cover,bought this for my mother who has had back pain a long time. she says she is sleeping better than ever. my only request would be to include some kind of protective cover,33.0
